,date,symbol,close,volume
10707,2010-12-03,INTC,21.690001,43907400.0
10708,2010-12-03,JPM,39.610001,30070200.0
10709,2010-12-03,KEY,8.2,10930800.0
10710,2010-12-03,KO,64.5,20677800.0
10711,2010-12-03,MRK,35.299999,10832800.0
10712,2010-12-03,MRO,35.110076,9420400.0
10713,2010-12-03,MSFT,27.02,52622000.0
10714,2010-12-03,MU,7.92,29774300.0
10715,2010-12-03,NFLX,185.449999,62869800.0
10716,2010-12-03,NVDA,14.79,15151100.0
10717,2010-12-03,ORCL,28.809999,34454600.0
10718,2010-12-03,PFE,16.719998999999998,41544800.0
10719,2010-12-03,QCOM,48.82,12608700.0
10720,2010-12-03,RF,6.08,20281800.0
10721,2010-12-03,SBUX,32.720001,16435000.0
10722,2010-12-03,T,28.49,22962700.0
10723,2010-12-03,V,77.349998,20678400.0
10724,2010-12-03,VZ,32.900002,12592200.0
10725,2010-12-03,WFC,29.049999,36853100.0
10726,2010-12-03,XOM,71.190002,19457100.0
10727,2010-12-03,XRX,11.83,6551000.0
10728,2010-12-03,YHOO,16.35,9228000.0
10729,2010-12-06,AAPL,320.149998,112120400.0
10730,2010-12-06,ABT,46.91996,22962200.0
10731,2010-12-06,AIG,43.599998,1837800.0
10732,2010-12-06,AMAT,13.02,8239600.0
10733,2010-12-06,ARNC,14.240011,8154300.0
10734,2010-12-06,BAC,11.64,132238800.0
10735,2010-12-06,BSX,6.68,7158300.0
10736,2010-12-06,C,4.45,47203000.0
10737,2010-12-06,CHK,22.55,14918600.0
10738,2010-12-06,CMCSA,20.6,13864100.0
10739,2010-12-06,CSCO,19.43,79017400.0
10740,2010-12-06,DAL,13.48,9590000.0
10741,2010-12-06,EBAY,29.489999,20394800.0
10742,2010-12-06,F,16.65,57290300.0
10743,2010-12-06,FCX,109.900002,22987200.0
10744,2010-12-06,FITB,13.02,9947900.0
10745,2010-12-06,FOXA,14.220003,8028700.0
10746,2010-12-06,FTR,9.47,10680000.0
10747,2010-12-06,GE,16.700001,58776400.0
10748,2010-12-06,GILD,36.709999,13883200.0
10749,2010-12-06,GLW,18.690001,9696100.0
10750,2010-12-06,GM,34.48,11676500.0
10751,2010-12-06,HAL,40.82,10417100.0
10752,2010-12-06,HBAN,6.46,16941700.0
10753,2010-12-06,HPQ,42.849996,26368200.0
10754,2010-12-06,INTC,21.700001,31861200.0
10755,2010-12-06,JPM,39.900002,25364500.0
10756,2010-12-06,KEY,8.18,10162200.0
10757,2010-12-06,KO,63.990002,22221600.0
10758,2010-12-06,MRK,35.25,10664200.0
10759,2010-12-06,MRO,34.780083000000005,7393900.0
10760,2010-12-06,MSFT,26.84,36264200.0
10761,2010-12-06,MU,7.96,26409900.0
10762,2010-12-06,NFLX,193.469995,47777100.0
10763,2010-12-06,NVDA,14.51,10960600.0
10764,2010-12-06,ORCL,28.73,21150300.0
10765,2010-12-06,PFE,16.809998999999998,53315500.0
10766,2010-12-06,QCOM,48.32,10488700.0
10767,2010-12-06,RF,6.07,24239800.0
10768,2010-12-06,SBUX,32.720001,10276000.0
10769,2010-12-06,T,28.299999,23066600.0
10770,2010-12-06,V,78.309998,18351200.0
10771,2010-12-06,VZ,32.889999,20550100.0
10772,2010-12-06,WFC,28.74,27255700.0
10773,2010-12-06,XOM,71.309998,15985400.0
10774,2010-12-06,XRX,11.8,4975600.0
10775,2010-12-06,YHOO,16.33,12063800.0
10776,2010-12-07,AAPL,318.210007,97863500.0
10777,2010-12-07,ABT,46.889958,19987000.0
10778,2010-12-07,AIG,43.950001,3129600.0
10779,2010-12-07,AMAT,12.99,12500200.0
10780,2010-12-07,ARNC,14.150011,14310400.0
10781,2010-12-07,BAC,11.57,215071600.0
10782,2010-12-07,BSX,6.62,9981500.0
10783,2010-12-07,C,4.62,326782900.0
10784,2010-12-07,CHK,22.74,16235900.0
10785,2010-12-07,CMCSA,20.790001,14351600.0
10786,2010-12-07,CSCO,19.389999,74980300.0
10787,2010-12-07,DAL,13.12,13197600.0
10788,2010-12-07,EBAY,29.999999,35430400.0
10789,2010-12-07,F,16.559998999999998,64104300.0
10790,2010-12-07,FCX,110.629997,25401200.0
10791,2010-12-07,FITB,13.08,15271600.0
10792,2010-12-07,FOXA,14.359997,13541200.0
10793,2010-12-07,FTR,9.11,17657200.0
10794,2010-12-07,GE,17.030001000000002,96459900.0
10795,2010-12-07,GILD,37.16,17167600.0
10796,2010-12-07,GLW,18.639999,11842800.0
10797,2010-12-07,GM,34.68,20823000.0
10798,2010-12-07,HAL,40.380001,23383400.0
10799,2010-12-07,HBAN,6.41,15059700.0
10800,2010-12-07,HPQ,42.189999,48462700.0
10801,2010-12-07,INTC,21.58,46991400.0
10802,2010-12-07,JPM,39.25,40908200.0
10803,2010-12-07,KEY,7.95,17431300.0
10804,2010-12-07,KO,64.139999,19714600.0
10805,2010-12-07,MRK,35.369999,18210300.0
10806,2010-12-07,MRO,35.000086,12879600.0
10807,2010-12-07,MSFT,26.870001,57860500.0
10808,2010-12-07,MU,7.92,36446200.0
10809,2010-12-07,NFLX,189.810005,49305200.0
10810,2010-12-07,NVDA,14.98,25670300.0
10811,2010-12-07,ORCL,29.049999,32190500.0
10812,2010-12-07,PFE,16.77,62449600.0
10813,2010-12-07,QCOM,48.470001,14015800.0
10814,2010-12-07,RF,6.01,18902400.0
10815,2010-12-07,SBUX,32.779999,13535800.0
10816,2010-12-07,T,28.540001,24985800.0
10817,2010-12-07,V,76.879997,25374800.0
10818,2010-12-07,VZ,32.950001,20865100.0
10819,2010-12-07,WFC,28.469999,30166400.0
10820,2010-12-07,XOM,71.459999,23694600.0
10821,2010-12-07,XRX,11.86,6262200.0
10822,2010-12-07,YHOO,16.940001000000002,29056400.0
10823,2010-12-08,AAPL,321.009991,80483900.0
10824,2010-12-08,ABT,46.72996,22138500.0
10825,2010-12-08,AIG,42.220001,4499900.0
10826,2010-12-08,AMAT,13.04,10391400.0
10827,2010-12-08,ARNC,14.140011,12062600.0
10828,2010-12-08,BAC,12.0,235158100.0
10829,2010-12-08,BSX,6.67,15127800.0
10830,2010-12-08,C,4.64,91574000.0
10831,2010-12-08,CHK,22.89,20980000.0
10832,2010-12-08,CMCSA,20.790001,8956000.0
10833,2010-12-08,CSCO,19.35,53976900.0
10834,2010-12-08,DAL,13.1,9767700.0
10835,2010-12-08,EBAY,30.149999,25010200.0
10836,2010-12-08,F,16.690001000000002,106700000.0
10837,2010-12-08,FCX,108.599998,27089800.0
10838,2010-12-08,FITB,13.93,20139600.0
10839,2010-12-08,FOXA,14.279998,11659200.0
10840,2010-12-08,FTR,9.17,9962900.0
10841,2010-12-08,GE,17.040001,47551200.0
10842,2010-12-08,GILD,37.360001,15583800.0
10843,2010-12-08,GLW,18.860001,17670200.0
10844,2010-12-08,GM,34.450001,12603900.0
10845,2010-12-08,HAL,40.23,17932400.0
10846,2010-12-08,HBAN,6.49,17825800.0
10847,2010-12-08,HPQ,42.659998,26942500.0
10848,2010-12-08,INTC,21.82,68959600.0
10849,2010-12-08,JPM,40.259998,38115900.0
10850,2010-12-08,KEY,8.18,14518900.0
10851,2010-12-08,KO,64.389999,18226600.0
10852,2010-12-08,MRK,35.400002,8542700.0
10853,2010-12-08,MRO,35.170095,7941300.0
10854,2010-12-08,MSFT,27.23,41666800.0
10855,2010-12-08,MU,7.94,26081900.0
10856,2010-12-08,NFLX,188.229996,73343900.0
10857,2010-12-08,NVDA,15.11,15331300.0
10858,2010-12-08,ORCL,29.23,14874800.0
10859,2010-12-08,PFE,16.719998999999998,42844100.0
10860,2010-12-08,QCOM,48.880001,8634400.0
10861,2010-12-08,RF,6.33,42035100.0
10862,2010-12-08,SBUX,32.580002,8590400.0
10863,2010-12-08,T,28.629999,17251200.0
10864,2010-12-08,V,77.940002,14308800.0
10865,2010-12-08,VZ,32.98,11764200.0
10866,2010-12-08,WFC,29.370001,31376300.0
10867,2010-12-08,XOM,71.849998,22654900.0
10868,2010-12-08,XRX,11.92,8195200.0
10869,2010-12-08,YHOO,17.02,21773300.0
10870,2010-12-09,AAPL,319.760002,73537800.0
10871,2010-12-09,ABT,47.129959,16280300.0
10872,2010-12-09,AIG,47.779999,22972500.0
10873,2010-12-09,AMAT,13.28,11491800.0
10874,2010-12-09,ARNC,14.150011,6167700.0
10875,2010-12-09,BAC,12.65,328639000.0
10876,2010-12-09,BSX,6.87,13605400.0
10877,2010-12-09,C,4.69,73204200.0
10878,2010-12-09,CHK,22.830002,8342600.0
10879,2010-12-09,CMCSA,20.85,10209100.0
10880,2010-12-09,CSCO,19.700001,91965400.0
10881,2010-12-09,DAL,13.31,12208400.0
10882,2010-12-09,EBAY,30.349999,20779300.0
10883,2010-12-09,F,16.76,47280900.0
10884,2010-12-09,FCX,110.660004,19798800.0
10885,2010-12-09,FITB,14.24,19375700.0
10886,2010-12-09,FOXA,14.300001000000002,6775500.0
10887,2010-12-09,FTR,9.38,8262600.0
10888,2010-12-09,GE,17.129998999999998,39089700.0
10889,2010-12-09,GILD,36.990002,15451600.0
10890,2010-12-09,GLW,19.0,13291600.0
10891,2010-12-09,GM,33.740002000000004,18402200.0
10892,2010-12-09,HAL,40.459999,8295700.0
10893,2010-12-09,HBAN,6.72,22278000.0
10894,2010-12-09,HPQ,42.54,36700700.0
10895,2010-12-09,INTC,21.809999,79874700.0
10896,2010-12-09,JPM,40.810001,43001900.0
10897,2010-12-09,KEY,8.37,12590800.0
10898,2010-12-09,KO,64.83000200000001,19622400.0
10899,2010-12-09,MRK,35.669998,8817800.0
10900,2010-12-09,MRO,34.830093,8385700.0
10901,2010-12-09,MSFT,27.08,47148300.0
10902,2010-12-09,MU,8.19,30057700.0
10903,2010-12-09,NFLX,191.049994,47335400.0
10904,2010-12-09,NVDA,14.86,23560200.0
10905,2010-12-09,ORCL,29.26,18260200.0
10906,2010-12-09,PFE,16.76,31703000.0
10907,2010-12-09,QCOM,49.080002,8862300.0
10908,2010-12-09,RF,6.5,36481200.0
10909,2010-12-09,SBUX,32.400002,11720800.0
10910,2010-12-09,T,28.82,20922400.0
10911,2010-12-09,V,79.120003,14858400.0
10912,2010-12-09,VZ,33.560001,19789900.0
10913,2010-12-09,WFC,30.07,45744200.0
10914,2010-12-09,XOM,72.0,17971600.0
10915,2010-12-09,XRX,12.01,12303200.0
10916,2010-12-09,YHOO,16.950001,8673300.0
10917,2010-12-10,AAPL,320.559994,65627800.0
10918,2010-12-10,ABT,47.619958,18346300.0
10919,2010-12-10,AIG,48.950001,16937800.0
10920,2010-12-10,AMAT,13.36,9901400.0
10921,2010-12-10,ARNC,14.250012,5839900.0
10922,2010-12-10,BAC,12.8,224667700.0
10923,2010-12-10,BSX,7.11,37406300.0
10924,2010-12-10,C,4.77,76407700.0
10925,2010-12-10,CHK,22.920001,7878400.0
10926,2010-12-10,CMCSA,21.309999,24884100.0
10927,2010-12-10,CSCO,19.700001,64813100.0
10928,2010-12-10,DAL,13.02,8749700.0
10929,2010-12-10,EBAY,30.69,23931700.0
10930,2010-12-10,F,16.73,38196000.0
10931,2010-12-10,FCX,112.870003,17366200.0
10932,2010-12-10,FITB,14.57,14417000.0
10933,2010-12-10,FOXA,14.600003,10648400.0
10934,2010-12-10,FTR,9.37,6286600.0
10935,2010-12-10,GE,17.719998999999998,125890700.0
10936,2010-12-10,GILD,37.610001,16727800.0
10937,2010-12-10,GLW,18.83,8900500.0
10938,2010-12-10,GM,33.810001,11741700.0
10939,2010-12-10,HAL,40.220001,9489200.0
10940,2010-12-10,HBAN,6.84,15283700.0
10941,2010-12-10,HPQ,42.619997,37092600.0
10942,2010-12-10,INTC,21.91,52407700.0
10943,2010-12-10,JPM,41.43,28449000.0
10944,2010-12-10,KEY,8.38,8741600.0
10945,2010-12-10,KO,64.650002,17909400.0
10946,2010-12-10,MRK,35.990002000000004,12012000.0
10947,2010-12-10,MRO,35.150094,7809300.0
10948,2010-12-10,MSFT,27.34,37625800.0
10949,2010-12-10,MU,8.25,31090800.0
10950,2010-12-10,NFLX,194.629995,47511800.0
10951,2010-12-10,NVDA,14.95,11297500.0
10952,2010-12-10,ORCL,29.940001,28562000.0
10953,2010-12-10,PFE,17.02,42929600.0
10954,2010-12-10,QCOM,49.48,11851800.0
10955,2010-12-10,RF,6.46,19232300.0
10956,2010-12-10,SBUX,32.59,8208000.0
10957,2010-12-10,T,28.889999,26274300.0
10958,2010-12-10,V,80.199997,23734800.0
10959,2010-12-10,VZ,34.040001000000004,19332900.0
10960,2010-12-10,WFC,30.27,40143400.0
10961,2010-12-10,XOM,72.18,17699500.0
10962,2010-12-10,XRX,12.0,7325100.0
10963,2010-12-10,YHOO,17.01,8985300.0
10964,2010-12-13,AAPL,321.670006,109953900.0
10965,2010-12-13,ABT,47.47996,20677500.0
10966,2010-12-13,AIG,48.52,6286100.0
10967,2010-12-13,AMAT,13.22,9473800.0
10968,2010-12-13,ARNC,14.360010999999998,7459800.0
10969,2010-12-13,BAC,12.54,189201500.0
10970,2010-12-13,BSX,7.09,21739200.0
10971,2010-12-13,C,4.81,69850800.0
10972,2010-12-13,CHK,22.910001,10188200.0
10973,2010-12-13,CMCSA,21.32,17481800.0
10974,2010-12-13,CSCO,19.58,62987200.0
10975,2010-12-13,DAL,13.08,10138200.0
10976,2010-12-13,EBAY,30.28,25545500.0
10977,2010-12-13,F,16.469998999999998,53899700.0
10978,2010-12-13,FCX,115.529999,20016200.0
10979,2010-12-13,FITB,14.49,23229000.0
10980,2010-12-13,FOXA,14.339994,10176500.0
10981,2010-12-13,FTR,9.33,9612800.0
10982,2010-12-13,GE,17.620001000000002,67875600.0
10983,2010-12-13,GILD,36.830002,20023600.0
10984,2010-12-13,GLW,19.299999,17430500.0
10985,2010-12-13,GM,33.799999,11029300.0
10986,2010-12-13,HAL,41.150002,12929800.0
10987,2010-12-13,HBAN,6.66,74638200.0
10988,2010-12-13,HPQ,41.649999,57203900.0
10989,2010-12-13,INTC,21.5,78296300.0
10990,2010-12-13,JPM,41.509998,35730400.0
10991,2010-12-13,KEY,8.3,19094400.0
10992,2010-12-13,KO,64.849998,18748400.0
10993,2010-12-13,MRK,36.099998,18815200.0
10994,2010-12-13,MRO,34.970077,11133400.0
10995,2010-12-13,MSFT,27.25,47943900.0
10996,2010-12-13,MU,8.14,28082700.0
10997,2010-12-13,NFLX,183.800001,50047200.0
10998,2010-12-13,NVDA,14.57,15227700.0
10999,2010-12-13,ORCL,30.42,45575200.0
11000,2010-12-13,PFE,17.190001000000002,47269900.0
11001,2010-12-13,QCOM,49.119999,11988400.0
11002,2010-12-13,RF,6.55,47789900.0
11003,2010-12-13,SBUX,31.99,10908400.0
11004,2010-12-13,T,28.780001,23794700.0
11005,2010-12-13,V,80.889999,40988400.0
11006,2010-12-13,VZ,34.110001000000004,19914900.0
11007,2010-12-13,WFC,30.219999,30423700.0
11008,2010-12-13,XOM,72.360001,21170500.0
11009,2010-12-13,XRX,11.92,6389700.0
11010,2010-12-13,YHOO,16.700001,12755400.0
11011,2010-12-14,AAPL,320.290001,87752000.0
11012,2010-12-14,ABT,48.049957,18408700.0
11013,2010-12-14,AIG,51.77,22165900.0
11014,2010-12-14,AMAT,13.3,9573500.0
11015,2010-12-14,ARNC,14.200010999999998,7164900.0
11016,2010-12-14,BAC,12.4,161365800.0
11017,2010-12-14,BSX,7.04,14259900.0
11018,2010-12-14,C,4.69,60311100.0
11019,2010-12-14,CHK,23.02,11202900.0
11020,2010-12-14,CMCSA,21.99,31038400.0
11021,2010-12-14,CSCO,19.540001,57015900.0
11022,2010-12-14,DAL,13.07,7993000.0
11023,2010-12-14,EBAY,30.749999,23582200.0
11024,2010-12-14,F,16.42,43070000.0
11025,2010-12-14,FCX,114.82,17135600.0
11026,2010-12-14,FITB,14.27,16776100.0
11027,2010-12-14,FOXA,14.400002,12853700.0
11028,2010-12-14,FTR,9.34,9807500.0
11029,2010-12-14,GE,17.690001000000002,76366600.0
11030,2010-12-14,GILD,37.209999,17327800.0
11031,2010-12-14,GLW,18.870001,24094000.0
11032,2010-12-14,GM,33.889999,15165600.0
11033,2010-12-14,HAL,41.080002,9107400.0
11034,2010-12-14,HBAN,6.3,161746100.0
11035,2010-12-14,HPQ,41.539997,31156000.0
11036,2010-12-14,INTC,21.469999,41699300.0
11037,2010-12-14,JPM,40.790001,34010800.0
11038,2010-12-14,KEY,8.16,12848200.0
11039,2010-12-14,KO,63.900002,27936800.0
11040,2010-12-14,MRK,36.549999,16472200.0
11041,2010-12-14,MRO,34.970077,7583400.0
11042,2010-12-14,MSFT,27.620001,64070500.0
11043,2010-12-14,MU,8.07,25962700.0
11044,2010-12-14,NFLX,178.449999,63529900.0
11045,2010-12-14,NVDA,14.59,18879000.0
11046,2010-12-14,ORCL,30.51,25351800.0
11047,2010-12-14,PFE,17.110001,52217700.0
11048,2010-12-14,QCOM,49.18,10036300.0
11049,2010-12-14,RF,6.21,36139600.0
11050,2010-12-14,SBUX,32.110001000000004,10083600.0
11051,2010-12-14,T,29.34,26580000.0
11052,2010-12-14,V,80.639999,24787600.0
11053,2010-12-14,VZ,34.669998,17818800.0
11054,2010-12-14,WFC,29.82,26799300.0
11055,2010-12-14,XOM,72.18,20625900.0
11056,2010-12-14,XRX,11.9,8332600.0
11057,2010-12-14,YHOO,16.629998999999998,11429500.0
11058,2010-12-15,AAPL,320.35998900000004,104328000.0
11059,2010-12-15,ABT,48.119958,16467600.0
11060,2010-12-15,AIG,51.189999,7660700.0
11061,2010-12-15,AMAT,13.2,10142800.0
11062,2010-12-15,ARNC,13.960010999999998,7436100.0
11063,2010-12-15,BAC,12.29,160612500.0
11064,2010-12-15,BSX,6.97,13286200.0
11065,2010-12-15,C,4.59,72978600.0
11066,2010-12-15,CHK,23.510001000000003,20726900.0
11067,2010-12-15,CMCSA,21.610001,22901000.0
11068,2010-12-15,CSCO,19.469999,57939500.0
11069,2010-12-15,DAL,12.64,13393200.0
11070,2010-12-15,EBAY,30.19,32932300.0
11071,2010-12-15,F,16.549999,44901200.0
11072,2010-12-15,FCX,112.050003,19755000.0
11073,2010-12-15,FITB,14.16,14779200.0
11074,2010-12-15,FOXA,14.389995,13362100.0
11075,2010-12-15,FTR,9.33,10101000.0
11076,2010-12-15,GE,17.49,70749600.0
11077,2010-12-15,GILD,37.310001,15645400.0
11078,2010-12-15,GLW,18.639999,8283900.0
11079,2010-12-15,GM,33.610001000000004,10182700.0
11080,2010-12-15,HAL,39.790001,13618700.0
11081,2010-12-15,HBAN,6.27,53046800.0
11082,2010-12-15,HPQ,41.229996,29304600.0
11083,2010-12-15,INTC,21.280001,42701400.0
11084,2010-12-15,JPM,40.209999,30264000.0
11085,2010-12-15,KEY,8.01,9089900.0
11086,2010-12-15,KO,64.739998,26126600.0
11087,2010-12-15,MRK,36.66,15233000.0
11088,2010-12-15,MRO,34.860083,6559500.0
11089,2010-12-15,MSFT,27.85,69634200.0
11090,2010-12-15,MU,7.92,20301400.0
11091,2010-12-15,NFLX,178.5,44511600.0
11092,2010-12-15,NVDA,14.27,15604400.0
11093,2010-12-15,ORCL,30.49,30537600.0
11094,2010-12-15,PFE,17.08,38727800.0
11095,2010-12-15,QCOM,49.09,10329900.0
11096,2010-12-15,RF,6.31,96752400.0
11097,2010-12-15,SBUX,31.870001,13788000.0
11098,2010-12-15,T,29.129999,34816800.0
11099,2010-12-15,V,76.940002,45802000.0
11100,2010-12-15,VZ,34.630001,16598100.0
11101,2010-12-15,WFC,29.790001,36800800.0
11102,2010-12-15,XOM,71.849998,20979000.0
11103,2010-12-15,XRX,11.6,11022600.0
11104,2010-12-15,YHOO,16.450001,10944200.0
11105,2010-12-16,AAPL,321.249996,80507700.0
11106,2010-12-16,ABT,48.559956,15183600.0
11107,2010-12-16,AIG,52.099998,5890700.0
11108,2010-12-16,AMAT,13.38,8376200.0
11109,2010-12-16,ARNC,14.460012,11774400.0
11110,2010-12-16,BAC,12.52,309278400.0
11111,2010-12-16,BSX,7.22,38173900.0
11112,2010-12-16,C,4.59,68094600.0
11113,2010-12-16,CHK,23.570001,11671400.0
11114,2010-12-16,CMCSA,21.65,22483400.0
11115,2010-12-16,CSCO,19.75,61253000.0
11116,2010-12-16,DAL,12.57,12697900.0
11117,2010-12-16,EBAY,30.529998,23576300.0
11118,2010-12-16,F,16.77,49567600.0
11119,2010-12-16,FCX,111.440002,16599600.0
11120,2010-12-16,FITB,13.92,29650900.0
11121,2010-12-16,FOXA,14.439995,11174100.0
11122,2010-12-16,FTR,9.43,5964400.0
11123,2010-12-16,GE,17.77,53915300.0
11124,2010-12-16,GILD,37.849998,17937200.0
11125,2010-12-16,GLW,18.75,8484200.0
11126,2010-12-16,GM,33.610001000000004,9885700.0
11127,2010-12-16,HAL,40.27,9185500.0
11128,2010-12-16,HBAN,6.25,40036000.0
11129,2010-12-16,HPQ,41.949999,49922600.0
11130,2010-12-16,INTC,21.299999,35224900.0
11131,2010-12-16,JPM,40.009998,37123200.0
11132,2010-12-16,KEY,8.09,11707400.0
11133,2010-12-16,KO,65.339996,28817200.0
11134,2010-12-16,MRK,36.84,9999500.0
11135,2010-12-16,MRO,35.170095,6522200.0
11136,2010-12-16,MSFT,27.99,57680200.0
11137,2010-12-16,MU,8.05,19343400.0
11138,2010-12-16,NFLX,181.650005,34080900.0
11139,2010-12-16,NVDA,14.29,15796800.0
11140,2010-12-16,ORCL,30.27,47435600.0
11141,2010-12-16,PFE,17.219998999999998,35772500.0
11142,2010-12-16,QCOM,49.650002,12338900.0
11143,2010-12-16,RF,6.13,34668700.0
11144,2010-12-16,SBUX,32.59,16072000.0
11145,2010-12-16,T,29.23,17246300.0
11146,2010-12-16,V,67.190002,202230800.0
11147,2010-12-16,VZ,34.759998,16608900.0
11148,2010-12-16,WFC,30.02,34396900.0
11149,2010-12-16,XOM,72.220001,18513900.0
11150,2010-12-16,XRX,11.81,8078600.0
11151,2010-12-16,YHOO,16.51,12940500.0
11152,2010-12-17,AAPL,320.610008,96732300.0
11153,2010-12-17,ABT,48.399958000000005,21597300.0
11154,2010-12-17,AIG,52.560001,4466000.0
11155,2010-12-17,AMAT,13.61,19690500.0
11156,2010-12-17,ARNC,14.560012,9548200.0
11157,2010-12-17,BAC,12.57,154544200.0
11158,2010-12-17,BSX,7.65,48021500.0
11159,2010-12-17,C,4.7,69555600.0
11160,2010-12-17,CHK,23.300002,12594100.0
11161,2010-12-17,CMCSA,21.42,28162800.0
11162,2010-12-17,CSCO,19.549999,115525000.0
11163,2010-12-17,DAL,12.46,9038700.0
11164,2010-12-17,EBAY,29.819998,42961400.0
11165,2010-12-17,F,16.799999,51948100.0
11166,2010-12-17,FCX,113.709999,20282000.0
11167,2010-12-17,FITB,14.07,19718900.0
11168,2010-12-17,FOXA,14.500002,20815200.0
11169,2010-12-17,FTR,9.25,14448800.0
11170,2010-12-17,GE,17.700001,65250600.0
11171,2010-12-17,GILD,37.189999,34926000.0
11172,2010-12-17,GLW,18.99,13111700.0
11173,2010-12-17,GM,34.0,35681600.0
11174,2010-12-17,HAL,39.889999,13405200.0
11175,2010-12-17,HBAN,6.23,35637900.0
11176,2010-12-17,HPQ,41.959999,53357900.0
11177,2010-12-17,INTC,21.459999,57138100.0
11178,2010-12-17,JPM,39.669998,52004800.0
11179,2010-12-17,KEY,8.42,17728500.0
11180,2010-12-17,KO,65.699997,29294200.0
11181,2010-12-17,MRK,36.48,18735100.0
11182,2010-12-17,MRO,35.210093,7328900.0
11183,2010-12-17,MSFT,27.9,87456500.0
11184,2010-12-17,MU,8.21,42521900.0
11185,2010-12-17,NFLX,180.019995,103407500.0
11186,2010-12-17,NVDA,14.37,14828900.0
11187,2010-12-17,ORCL,31.459999,92487100.0
11188,2010-12-17,PFE,17.030001000000002,52131500.0
11189,2010-12-17,QCOM,49.459999,21421200.0
11190,2010-12-17,RF,6.24,39878000.0
11191,2010-12-17,SBUX,32.790001000000004,17918400.0
11192,2010-12-17,T,29.209999,36211400.0
11193,2010-12-17,V,66.900002,167890800.0
11194,2010-12-17,VZ,34.639999,24676600.0
11195,2010-12-17,WFC,29.959999,37736800.0
11196,2010-12-17,XOM,72.16999799999999,36761300.0
11197,2010-12-17,XRX,11.75,9914700.0
11198,2010-12-17,YHOO,16.379998999999998,24896100.0
11199,2010-12-20,AAPL,322.209991,96402600.0
11200,2010-12-20,ABT,48.269958,12841300.0
11201,2010-12-20,AIG,53.419998,6788700.0
11202,2010-12-20,AMAT,13.6,12477100.0
11203,2010-12-20,ARNC,14.770012,9610000.0
11204,2010-12-20,BAC,12.62,113899800.0
11205,2010-12-20,BSX,7.82,28453700.0
11206,2010-12-20,C,4.71,41915700.0
11207,2010-12-20,CHK,25.360001,38246600.0
11208,2010-12-20,CMCSA,21.93,17292000.0
11209,2010-12-20,CSCO,19.620001,49113500.0
11210,2010-12-20,DAL,12.53,5587700.0
11211,2010-12-20,EBAY,29.58,25192000.0
11212,2010-12-20,F,16.85,41880000.0
11213,2010-12-20,FCX,114.040001,13788800.0
11214,2010-12-20,FITB,14.16,9746600.0
11215,2010-12-20,FOXA,14.43,9433600.0
11216,2010-12-20,FTR,9.38,7450700.0
11217,2010-12-20,GE,17.700001,40548600.0
11218,2010-12-20,GILD,37.189999,14602600.0
11219,2010-12-20,GLW,18.92,6149400.0
11220,2010-12-20,GM,33.759998,12476400.0
11221,2010-12-20,HAL,40.150002,8628300.0
11222,2010-12-20,HBAN,6.53,42711800.0
11223,2010-12-20,HPQ,41.889998,33962900.0
11224,2010-12-20,INTC,21.23,34211900.0
11225,2010-12-20,JPM,39.950001,22978200.0
11226,2010-12-20,KEY,8.41,10943500.0
11227,2010-12-20,KO,65.309998,18271400.0
11228,2010-12-20,MRK,36.5,10721500.0
11229,2010-12-20,MRO,35.910077,9274900.0
11230,2010-12-20,MSFT,27.809999,52811000.0
11231,2010-12-20,MU,8.12,24265800.0
11232,2010-12-20,NFLX,178.050003,32995900.0
11233,2010-12-20,NVDA,14.31,8602200.0
11234,2010-12-20,ORCL,31.67,33568100.0
11235,2010-12-20,PFE,17.17,39689800.0
11236,2010-12-20,QCOM,49.439999,11902200.0
11237,2010-12-20,RF,6.31,15469700.0
11238,2010-12-20,SBUX,32.93,8660000.0
11239,2010-12-20,T,29.129999,27606700.0
11240,2010-12-20,V,67.989998,64190800.0
11241,2010-12-20,VZ,34.740002000000004,12686800.0
11242,2010-12-20,WFC,30.1,22290400.0
11243,2010-12-20,XOM,72.220001,16045800.0
11244,2010-12-20,XRX,11.8,8553100.0
11245,2010-12-20,YHOO,16.280001000000002,17566400.0
11246,2010-12-21,AAPL,324.199997,64088500.0
11247,2010-12-21,ABT,47.999956,16193600.0
11248,2010-12-21,AIG,55.18,5541900.0
11249,2010-12-21,AMAT,13.91,14591600.0
11250,2010-12-21,ARNC,14.890011,9690700.0
11251,2010-12-21,BAC,12.98,163167100.0
11252,2010-12-21,BSX,7.85,21454300.0
11253,2010-12-21,C,4.74,39886000.0
11254,2010-12-21,CHK,25.380001,15778600.0
11255,2010-12-21,CMCSA,22.25,17882300.0
11256,2010-12-21,CSCO,19.530001,62386300.0
11257,2010-12-21,DAL,12.65,7408300.0
11258,2010-12-21,EBAY,28.649999,40707500.0
11259,2010-12-21,F,16.99,35604000.0
11260,2010-12-21,FCX,116.199997,11555200.0
11261,2010-12-21,FITB,14.3,7714700.0
11262,2010-12-21,FOXA,14.489996,8846100.0
11263,2010-12-21,FTR,9.45,8601000.0
11264,2010-12-21,GE,17.9,41837000.0
11265,2010-12-21,GILD,36.560001,19027200.0
11266,2010-12-21,GLW,19.24,10362600.0
11267,2010-12-21,GM,33.849998,9012400.0
11268,2010-12-21,HAL,40.290001,7478500.0
11269,2010-12-21,HBAN,6.7,34433400.0
